instance;EE-IT_runtime;EE-ITSCC_runtime;EE-PROC_runtime;EE-NIT_runtime
a1210993_20150717_0403.gml.80;9.310997431632131;400;400;400
charlottesville_va_2016-01.gml.80;0.07573315314948559;0.12210064381361008;0.42345139710232615;400
chicago_2016-01.gml.50;27.324464611243457;400;400;400
citybus_20151001_1343.gml.20;0.07623509969562292;0.5702036148868501;0.6806145282462239;1.079410308972001
commute.org_20140813_1738.gml.20;0.023600954096764326;0.023430190049111843;0.022433895617723465;0.042581730987876654
commuteorg-shuttle_20150308_1938.gml.20;0.02484800200909376;0.03799008671194315;0.037257897201925516;0.07054600492119789
commuteorg-shuttle_20150308_1938.gml.50;0.02604834595695138;0.04461092269048095;0.03933233628049493;0.12117752712219954
covington_2016-01.gml.50;0.17355117807164788;1.729656362440437;2.5323262750171125;4.292874140199274
cts_20130915_1535.gml.80;0.12787580583244562;0.2294838298112154;0.5373879261314869;400
empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20;0.07440157234668732;0.32502591144293547;0.37348466319963336;0.8755024280399084
metro-st-louis_20130916_1522.gml.20;1.8770137671381235;126.77225398086011;195.3661654726602;162.2911114860326
metro-st-louis_20130916_1522.gml.80;4.943830883130431;255.34995359927416;400;400
palos-verdes-peninsula-transit-authority_20151216_1829.gml.80;0.04386440524831414;0.04172564297914505;0.7231562039814889;400
port-authority-of-allegheny-county_20140619_0109.gml.80;6.799027584027499;399.97082973923534;400;400
redding_2015-12-09.gml.80;0.07762362901121378;0.12256472744047642;0.5217075659893453;400
rennes_2015-12-18.gml.50;0.12524086376652122;0.3240580353885889;2.178668150678277;190.8383564739488
rpsrute@ruter.no_20150319_1558.gml.80;29.68511632317677;400;400;400
sacramento_2015-12.gml.80;1.583137750159949;57.11032275017351;94.79555770987645;400
samtrans_20130704_1259.gml.80;0.47825272800400853;2.5842813588678837;4.894472827203572;400
stanislaus_ca_2015-12-02.gml.20;0.026844275183975697;0.0750709529966116;0.07344043673947453;0.17236360581591725
thecomet_20131025_1906.gml.20;0.03983219480141997;0.03883478092029691;0.040764942299574614;0.07334348792210221
triangle-transit_20150227_1741.gml.20;0.042340067215263844;0.12213733280077577;0.12249183095991611;0.22336793271824718
umpquatransit_or_2015-12-03.gml.50;0.03987017413601279;0.04190935706719756;0.07293416885659099;1.9783094483427703
view2gt_20150927_1744.gml.20;0.04072459600865841;0.06802841601893306;0.07272219192236662;0.12336617615073919
yubasutter_ca_2015-12-02.gml.50;0.03925715200603008;0.07136234687641263;0.12260595709085464;0.5749763189814985
