solver_name,solver_version,solver_path,solver_id,instance,format,task,timed_out,additional_argument,runtime,result,exit_with_error,error_code,error,cut_off,benchmark_name,benchmark_format,benchmark_ext_additional,benchmark_path,benchmark_dynamic_files,benchmark_id,benchmark_has_references,benchmark_references_path,benchmark_extension_references,benchmark_meta_data,repetition,tag
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1015_36_27_3440,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1037_97_34_647,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1230_64_16_373,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1234_99_25_3756,i23,EE-NIT,False,,0.47889347560703754,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_1234_99_25_3756_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1244_87_28_3669,i23,EE-NIT,False,,2.8342160931788385,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_1244_87_28_3669_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1276_43_25_1938,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1350_55_31_149,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1352_53_23_3737,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1391_70_12_1674,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1400_85_28_2113,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1412_95_15_3263,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_1489_41_39_1070,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_400_44_32_3867,i23,EE-NIT,False,,0.0727337310090661,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_400_44_32_3867_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_425_53_10_1991,i23,EE-NIT,False,,0.07045056764036417,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_425_53_10_1991_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_439_93_17_3099,i23,EE-NIT,False,,0.12310193199664354,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_439_93_17_3099_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_496_75_39_1354,i23,EE-NIT,False,,0.17346957605332136,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_496_75_39_1354_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_521_43_14_3157,i23,EE-NIT,False,,0.123224345035851,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_521_43_14_3157_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_659_37_25_686,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_704_68_9_3183,i23,EE-NIT,False,,0.11937068589031696,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_704_68_9_3183_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_815_74_9_2860,i23,EE-NIT,False,,0.22349757561460137,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_815_74_9_2860_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_826_34_8_3910,i23,EE-NIT,False,,0.17460343800485134,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_826_34_8_3910_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_883_28_16_1144,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_890_86_9_572,i23,EE-NIT,True,,400,,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_902_67_36_2711,i23,EE-NIT,False,,19.339658175129443,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_902_67_36_2711_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,st_955_26_12_3941,i23,EE-NIT,False,,18.038215237669647,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_st/st_955_26_12_3941_1.out,False,,,400,iccma23_st,['i23'],arg,/home/mbuhr/iccma23/st,False,13,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,a1210993_20150717_0403.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,charlottesville_va_2016-01.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,chicago_2016-01.gml.50,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,citybus_20151001_1343.gml.20,i23,EE-NIT,False,,1.079410308972001,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/citybus_20151001_1343.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,commute.org_20140813_1738.gml.20,i23,EE-NIT,False,,0.042581730987876654,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/commute.org_20140813_1738.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,commuteorg-shuttle_20150308_1938.gml.20,i23,EE-NIT,False,,0.07054600492119789,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/commuteorg-shuttle_20150308_1938.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,commuteorg-shuttle_20150308_1938.gml.50,i23,EE-NIT,False,,0.12117752712219954,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/commuteorg-shuttle_20150308_1938.gml.50_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,covington_2016-01.gml.50,i23,EE-NIT,False,,4.292874140199274,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/covington_2016-01.gml.50_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,cts_20130915_1535.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20,i23,EE-NIT,False,,0.8755024280399084,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,metro-st-louis_20130916_1522.gml.20,i23,EE-NIT,False,,162.2911114860326,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/metro-st-louis_20130916_1522.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,metro-st-louis_20130916_1522.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,palos-verdes-peninsula-transit-authority_20151216_1829.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,port-authority-of-allegheny-county_20140619_0109.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,redding_2015-12-09.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,rennes_2015-12-18.gml.50,i23,EE-NIT,False,,190.8383564739488,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/rennes_2015-12-18.gml.50_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,rpsrute@ruter.no_20150319_1558.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,sacramento_2015-12.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,samtrans_20130704_1259.gml.80,i23,EE-NIT,True,,400,,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,stanislaus_ca_2015-12-02.gml.20,i23,EE-NIT,False,,0.17236360581591725,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/stanislaus_ca_2015-12-02.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,thecomet_20131025_1906.gml.20,i23,EE-NIT,False,,0.07334348792210221,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/thecomet_20131025_1906.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,triangle-transit_20150227_1741.gml.20,i23,EE-NIT,False,,0.22336793271824718,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/triangle-transit_20150227_1741.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,umpquatransit_or_2015-12-03.gml.50,i23,EE-NIT,False,,1.9783094483427703,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/umpquatransit_or_2015-12-03.gml.50_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,view2gt_20150927_1744.gml.20,i23,EE-NIT,False,,0.12336617615073919,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/view2gt_20150927_1744.gml.20_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
InitialSetSolver,0.1,/home/mbuhr/InitialSetSolver/build/InitialSetSolver,2,yubasutter_ca_2015-12-02.gml.50,i23,EE-NIT,False,,0.5749763189814985,/home/mbuhr/probo2/src/results/ee_nit_st_traffic/InitialSetSolver/EE-NIT/iccma23_traffic/yubasutter_ca_2015-12-02.gml.50_1.out,False,,,400,iccma23_traffic,['i23'],arg,/home/mbuhr/iccma23/traffic,False,14,False,,,{},1,ee_nit_st_traffic
